,index,text,label
590,3323,sedikit soal rekam jejak anies baswedan di jakarta hunian dp rp lawan politik selalu mengecilkan program dp yg digagas mas anies ini padahal hanya di era ini program perumahan dan pemukiman dilaksanakan secara komprehensif menjawab ragam kebutuhan hunian dan dirangkai dalam payung program terintegrasi bernama jakhabitat dari mulai membangun rusunawa untuk mereka yang punya preferensi menyewa merevitalisasi kampung bagi mereka yang tinggal di kampung kota membangun dp rp bagi mereka yang selama ini tak sanggup memiliki rumah hingga menyediakan hunian terjangkau di dekat mbagi para millenialsgen yang baru memulai karir dan kepingin gaya hidup yg berkelanjutan dalam hal penyediaan rusunawa mas anies mencetak rekor pembangunan rusunawa terbanyak sepanjang sejarah pemprov dki bahkan lebih banyak dari periode sebelumnya yang dianggap sebagai gubernur pro rusunawa yg cuma tahun sewa gak tau bisa perpanjang apa kagak terserah kepala unit yg mengelola aja dp rp dianggap gagal karena diklaim nyinyiers dan kaum pendendam sakit hati karena kalah pilgub bahwa jumlahnya sedikit padahal meski apbd dki tergerus pandemi dp rp mensupply kurang lebih dari seluruh unit apartemen di jakarta bahkan dp rp lebih laku daripada apartemen komersil karena tingkat keterisian yang mencapai dibandingkan dari apartemen komersil yg ada dp mengabulkan mimpi warga yg selama ini menjadi penyewa hunian kemudia naik kelas jadi pemilik dengan pengeluaran bulanan yang relatif sama termasuk warga difabel saat dp rp diserang dan kini berupaya dihapuskan sesungguhnya lawan politik bukan menyerang mas anies tp sedang menghalangi menghapus harapan dan menutup kesempatan warga utk menggapai mimpinya memiliki rumah demikian utk dimaklumi,Sosial Budaya
591,3788,sedikit soal rekam jejak anies baswedan di jakarta hunian dp rp lawan politik selalu mengecilkan program dp yg digagas mas anies ini padahal hanya di era ini program perumahan dan pemukiman dilaksanakan secara komprehensif menjawab ragam kebutuhan hunian dan dirangkai dalam payung program terintegrasi bernama jakhabitat dari mulai membangun rusunawa untuk mereka yang punya preferensi menyewa merevitalisasi kampung bagi mereka yang tinggal di kampung kota membangun dp rp bagi mereka yang selama ini tak sanggup memiliki rumah hingga menyediakan hunian terjangkau di dekat mbagi para millenialsgen yang baru memulai karir dan kepingin gaya hidup yg berkelanjutan dalam hal penyediaan rusunawa mas anies mencetak rekor pembangunan rusunawa terbanyak sepanjang sejarah pemprov dki bahkan lebih banyak dari periode sebelumnya yang dianggap sebagai gubernur pro rusunawa yg cuma tahun sewa gak tau bisa perpanjang apa kagak terserah kepala unit yg mengelola aja dp rp dianggap gagal karena diklaim nyinyiers dan kaum pendendam sakit hati karena kalah pilgub bahwa jumlahnya sedikit padahal meski apbd dki tergerus pandemi dp rp mensupply kurang lebih dari seluruh unit apartemen di jakarta bahkan dp rp lebih laku daripada apartemen komersil karena tingkat keterisian yang mencapai dibandingkan dari apartemen komersil yg ada dp mengabulkan mimpi warga yg selama ini menjadi penyewa hunian kemudia naik kelas jadi pemilik dengan pengeluaran bulanan yang relatif sama termasuk warga difabel saat dp rp diserang dan kini berupaya dihapuskan sesungguhnya lawan politik bukan menyerang mas anies tp sedang menghalangi menghapus harapan dan menutup kesempatan warga utk menggapai mimpinya memiliki rumah demikian utk dimaklumi,Sosial Budaya
592,887,isu menarik pas desak anies tadi reaktivasi jalur kereta api di sumbar jalan ke bukittinggi itu sempit dan dah full sama kendaraan mobil pas mudik hari raya macetnya gilagilaan butuh alternatif transportasi jalur kereta api akan bikin wisata ke sumbar jadi makin nyaman,Sumber Daya Alam
593,2778,isu menarik pas desak anies tadi reaktivasi jalur kereta api di sumbar jalan ke bukittinggi itu sempit dan dah full sama kendaraan mobil pas mudik hari raya macetnya gilagilaan butuh alternatif transportasi jalur kereta api akan bikin wisata ke sumbar jadi makin nyaman,Sumber Daya Alam
594,389,mewujudkan keadilan dan kebersamaan jnk percaya pada capres cawapres ganjar pranowo dan mahfud md di pilpres ganjarmahfud taat hukum #jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
595,2380,mewujudkan keadilan dan kebersamaan jnk percaya pada capres cawapres ganjar pranowo dan mahfud md di pilpres ganjarmahfud taat hukum #jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi
596,1738,program magang di bumn langkah mantap ganjar pranowo santri berprestasi bisa berkontribusi di dunia kerja #santribermutu #jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Politik
597,4603,program magang di bumn langkah mantap ganjar pranowo santri berprestasi bisa berkontribusi di dunia kerja #santribermutu #jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Politik
598,43,viral anies baswedan dapat ancaman penembakan tim hukum amin siap tempuh jalur hukum,Pertahanan dan Keamanan
599,4113,viral anies baswedan dapat ancaman penembakan tim hukum amin siap tempuh jalur hukum,Pertahanan dan Keamanan
600,2568,membereskan tumpang tindih dimulai dari kepemimpinan yang memiliki komitmen yaitu presiden dan yang paling pas untuk menangani nya yaitu ganjar pranowo dan mahfud md #ganjarpranowopilihanumat #jnk #temanalamganjar #atikohibunegara #qowi1101,Politik
601,2650,membereskan tumpang tindih dimulai dari kepemimpinan yang memiliki komitmen yaitu presiden dan yang paling pas untuk menangani nya yaitu ganjar pranowo dan mahfud md #ganjarpranowopilihanumat #jnk #temanalamganjar #atikohibunegara #qowi1101,Politik
602,2216,berdayakan wong cilik dan umkm ganjar mahfud canangkan pertumbuhan ekonomi menuju indonesia unggul #programunggulanganjar,Ekonomi
603,2614,berdayakan wong cilik dan umkm ganjar mahfud canangkan pertumbuhan ekonomi menuju indonesia unggul #programunggulanganjar,Ekonomi
604,1967,iya nih penting suara batak sebagai populasi etnis ketiga terbesar setelah jawa sunda mayoritas batak kristen cukup anti sama anies karena diframing radikal sejak,Demografi
605,3844,iya nih penting suara batak sebagai populasi etnis ketiga terbesar setelah jawa sunda mayoritas batak kristen cukup anti sama anies karena diframing radikal sejak,Demografi
606,1983,trending on twitter anies bubble meroket fenomena fans kpop join amin isme,Ideologi
607,3710,trending on twitter anies bubble meroket fenomena fans kpop join amin isme,Ideologi
608,600,anies bicara ketimpangan pendidikan jawa luar jawa dg bangun perpus bersandar internasional merata mensubsidi biaya pengiriman buku perbanyak spot internet gratis silahkan simak,Sosial Budaya
609,2102,anies bicara ketimpangan pendidikan jawa luar jawa dg bangun perpus bersandar internasional merata mensubsidi biaya pengiriman buku perbanyak spot internet gratis silahkan simak,Sosial Budaya
610,4743,anies bicara ketimpangan pendidikan jawa luar jawa dg bangun perpus bersandar internasional merata mensubsidi biaya pengiriman buku perbanyak spot internet gratis silahkan simak,Sosial Budaya
611,2933,pasangan capres cawapres ganjar pranowo dan prof mahfud md komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
612,3127,pasangan capres cawapres ganjar pranowo dan prof mahfud md komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
613,4573,pasangan capres cawapres ganjar pranowo dan prof mahfud md komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
614,4678,pasangan capres cawapres ganjar pranowo dan prof mahfud md komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
615,4883,pasangan capres cawapres ganjar pranowo dan prof mahfud md komitmen untuk bikin regulasi hukum yang mendukung perkembangan investasi di indonesia#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi
616,135,saya yakin pak ganjar sudah punya informasi soal mamat gunshop kenapa tidak dibuka di publik karena mamat gunshop terlalu riskan untuk menjadi pengetahuan masyarakat global mengenai sistem pertahanan kita saya rasa sih seperti itu pak ganjar malam ini andalan,Pertahanan dan Keamanan
617,653,saya yakin pak ganjar sudah punya informasi soal mamat gunshop kenapa tidak dibuka di publik karena mamat gunshop terlalu riskan untuk menjadi pengetahuan masyarakat global mengenai sistem pertahanan kita saya rasa sih seperti itu pak ganjar malam ini andalan,Pertahanan dan Keamanan
618,1512,gue berani taruhan yg bikin karangan bunga itu cuma satu orang dan pake nama komunitas yg dikarang menurut gue ini salah satu bentuk provokasi untuk membenturkan masyarakat dgn tni cara orba uda dimainkan sungguh mengerikan klu prabowo sampe berkuasa,Pertahanan dan Keamanan
619,2058,gue berani taruhan yg bikin karangan bunga itu cuma satu orang dan pake nama komunitas yg dikarang menurut gue ini salah satu bentuk provokasi untuk membenturkan masyarakat dgn tni cara orba uda dimainkan sungguh mengerikan klu prabowo sampe berkuasa,Pertahanan dan Keamanan
620,3685,gue berani taruhan yg bikin karangan bunga itu cuma satu orang dan pake nama komunitas yg dikarang menurut gue ini salah satu bentuk provokasi untuk membenturkan masyarakat dgn tni cara orba uda dimainkan sungguh mengerikan klu prabowo sampe berkuasa,Pertahanan dan Keamanan
621,1840,el chef disaat tentara kita lebih dari separuh tidak memiliki rumah dinas panasss langsung dimasak #debatcapres istora senayan menhan megawati bu mega pak anies,Pertahanan dan Keamanan
622,4858,el chef disaat tentara kita lebih dari separuh tidak memiliki rumah dinas panasss langsung dimasak #debatcapres istora senayan menhan megawati bu mega pak anies,Pertahanan dan Keamanan
623,598,penyampaian program ekonomi amin dalam acara dialog kamar dagang dan industri indonesia kadin bersama capres anies rasyid baswedan berasa kuliah online kalau dengar pemaparan pak anies daging semua,Ekonomi
624,1995,penyampaian program ekonomi amin dalam acara dialog kamar dagang dan industri indonesia kadin bersama capres anies rasyid baswedan berasa kuliah online kalau dengar pemaparan pak anies daging semua,Ekonomi
625,4852,penyampaian program ekonomi amin dalam acara dialog kamar dagang dan industri indonesia kadin bersama capres anies rasyid baswedan berasa kuliah online kalau dengar pemaparan pak anies daging semua,Ekonomi
626,4043,terpancar kebahagiaan dan harapan besar dari raut wajah masyarakat papuabegitu riang gembira warga papua menari bersama dengan pak anies,Sosial Budaya
627,4597,terpancar kebahagiaan dan harapan besar dari raut wajah masyarakat papuabegitu riang gembira warga papua menari bersama dengan pak anies,Sosial Budaya
628,3105,ganjar presiden rakyat capres nomor urut ganjar pranowo melakukan rangkaian kampanye di kota ruteng manggarai ntt jumat kedatangannya ke ntt langsung bertemu dengan uskup ruteng untuk melakukan dialog kebangsaan bersama rombongan tiba pukul wita dia langsung disambut oleh uskup ruteng mgr siprianus hormat ganjar juga disambut dengan prosesi adat manggarai yakni kapu selain itu dia diberikan kendi dan ayam berwarna putih dalam penyambutan ini,Politik
629,3160,ganjar presiden rakyat capres nomor urut ganjar pranowo melakukan rangkaian kampanye di kota ruteng manggarai ntt jumat kedatangannya ke ntt langsung bertemu dengan uskup ruteng untuk melakukan dialog kebangsaan bersama rombongan tiba pukul wita dia langsung disambut oleh uskup ruteng mgr siprianus hormat ganjar juga disambut dengan prosesi adat manggarai yakni kapu selain itu dia diberikan kendi dan ayam berwarna putih dalam penyambutan ini,Politik
630,1593,wakil ketua tpn ganjarmahfud andika perkasa mengatakan kronologi yang disampaikan komandan kodim boyolali terkait penganiayaan oleh oknum tni terhadap relawan di boyolali tidak tepat menurutnya ada beberapa pernyataan yang tidak sesuai dengan kejadian yang terlihat di video saat aksi penganiayaan terjadi andika menyebut salah satu pernyataan yang tidak sesuai adalah soal adanya kesalahpahaman antara dua pihak #ganjarmahfud2024 #ganjarmahfudm3nang #l3bihbaik,Pertahanan dan Keamanan
631,1744,wakil ketua tpn ganjarmahfud andika perkasa mengatakan kronologi yang disampaikan komandan kodim boyolali terkait penganiayaan oleh oknum tni terhadap relawan di boyolali tidak tepat menurutnya ada beberapa pernyataan yang tidak sesuai dengan kejadian yang terlihat di video saat aksi penganiayaan terjadi andika menyebut salah satu pernyataan yang tidak sesuai adalah soal adanya kesalahpahaman antara dua pihak #ganjarmahfud2024 #ganjarmahfudm3nang #l3bihbaik,Pertahanan dan Keamanan
632,3150,wakil ketua tpn ganjarmahfud andika perkasa mengatakan kronologi yang disampaikan komandan kodim boyolali terkait penganiayaan oleh oknum tni terhadap relawan di boyolali tidak tepat menurutnya ada beberapa pernyataan yang tidak sesuai dengan kejadian yang terlihat di video saat aksi penganiayaan terjadi andika menyebut salah satu pernyataan yang tidak sesuai adalah soal adanya kesalahpahaman antara dua pihak #ganjarmahfud2024 #ganjarmahfudm3nang #l3bihbaik,Pertahanan dan Keamanan
633,4809,wakil ketua tpn ganjarmahfud andika perkasa mengatakan kronologi yang disampaikan komandan kodim boyolali terkait penganiayaan oleh oknum tni terhadap relawan di boyolali tidak tepat menurutnya ada beberapa pernyataan yang tidak sesuai dengan kejadian yang terlihat di video saat aksi penganiayaan terjadi andika menyebut salah satu pernyataan yang tidak sesuai adalah soal adanya kesalahpahaman antara dua pihak #ganjarmahfud2024 #ganjarmahfudm3nang #l3bihbaik,Pertahanan dan Keamanan
634,2816,masa depan yang cerah dengan kebersamaan keumatan #jnk solid mendukung ganjar pranowo dan mahfud md di pilpres mendatang#ganjarmahfudrebound #ganjarpranowopilihanumat,Politik
635,4363,masa depan yang cerah dengan kebersamaan keumatan #jnk solid mendukung ganjar pranowo dan mahfud md di pilpres mendatang#ganjarmahfudrebound #ganjarpranowopilihanumat,Politik
636,99,capres cawapres ganjar pranowo dan mahfud md berpesan agar kita semua terus menjaga konstitusi atau aturan dasar negara sebagai landasan bangsa#ganjarpranowopilihanumat,Ideologi
