,text,label,text_uncleaned
2232,dukungan tanpa pamrih dari jawa barat untuk prabowo semangat perubahan yang tak terbendung #jabartetapuntuk02 berbuatbaik untukmasyarakat,Politik,Dukungan tanpa pamrih dari Jawa Barat untuk Prabowo: semangat perubahan yang tak terbendung. #JabarTetapUntuk02 BerbuatBaik UntukMasyarakat https://t.co/XSANFcHDs9
2233,pak yth mari kita menghitung apbn penerimaan sktr rp pengeluaran wajib bayar utang rp transfer ke daerah rp pddkn rp hankam rp ini aja sdh minus blm kesehatan perbaikan jalan subsidi dll terus uangnya dari mana,Ekonomi,"RT Pak @zU/HOY4fGafQNzpQnX8h9SiLqmx7P8SqsAsfZrudTA4= yth, mari kita menghitung APBN 2024 ; 1. Penerimaan sktr Rp 2.800 t 2. Pengeluaran ""wajib"": bayar utang Rp 1.100 t, transfer ke daerah Rp 800 t, pddkn Rp 670 t, hankam Rp 300 t. Ini aja sdh minus. Blm kesehatan, perbaikan jalan, subsidi, dll. Terus uangnya dari mana? [RE msaid_didu]"
2234,yaudah sih kl mau dibilan,Sumber Daya Alam,@zDhQK7v02Z108CE2WFCpc3RCQU9D7bi2EVXaLTkDZ0c= @umdUFvgvzw5vPvc0hESadHA3ahFz1ybPxg0gVUttalU= @HJkMaOQlLOYz9HoZjzWVJgXk3MfQ1NR+WmdiLSXtS6s= @hSDwx4LaQ8Inqd0d+EPY6qr23g8SiOrKrAXwX67IcH0= @NKd8q4dcAeOP0fwFnh85KwQx+clBVKnj0qt5feOVg60= Yaudah sih kl mau dibilan
2235,iya kaka iya kalau bicara salah ya salah tapi bukan sepenuhnya kesalahan prabowo kalau memang mau mencari keadilan kita usut siapa yang dalang utama akibat dar,Sosial Budaya,"@YmeGuM85IzZfGrYW4lJoU47SmKMrGMKma+m/1/UBRBM= @LTOewwwTif/vbvFiwaNHLLD5FQ1UWigfNx8LeQyiggg= Iya kaka iya, kalau bicara salah ya salah. Tapi bukan sepenuhnya kesalahan prabowo. Kalau memang mau mencari keadilan kita usut siapa yang dalang utama. Akibat dar"
2236,calon presiden ri no urut ganjar pranowo tegas konstitusi atau aturan dasar negara harus dijaga bersamasama#jnk #ganjarmahfudrebound #ganjarpranowopilihanumat,Ideologi,Calon Presiden RI No Urut 3 Ganjar Pranowo tegas: Konstitusi atau aturan dasar negara harus dijaga bersama-sama.#JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/YxySEc6tYH
2237,dengan fokus pada infrastruktur pak prabowo dapat mempercepat pembangunan di seluruh negeri membuka peluang ekonomi baru dan meningkatkan mobilitas masyarakat,Ekonomi,"@vanIgCrDk0pAdQcuf2qoYTtVQ1TNbR9Iwbgt6P0OPKI= @sL+Ye9DnQsbJd8J2T8u52eQOwL6URkUcH1FbKITp9zk= Dengan fokus pada infrastruktur, Pak Prabowo dapat mempercepat pembangunan di seluruh negeri, membuka peluang ekonomi baru, dan meningkatkan mobilitas masyarakat."
2238,ads videotron abah anies di depan hotel sahid surabaya semoga nggak ditakedown lagi thanks to humanies,Politik,"RT Ads Videotron Abah Anies di depan Hotel Sahid, Surabaya Semoga nggak di-takedown lagi Thanks to Humanies https://t.co/J1nZloTHOd [RE Mdy_Asmara1701]"
2239,ganjar pranowo dan siti atikoh membesuk relawan ganjar mahfud yang dikeroyok dan dianiaya oleh oknumoknum tni batalyon bu atikoh pun tidak bisa menahan tangis saat mendengar cerita korban dianiaya scr brutal oleh oknum prajurit tni,Pertahanan dan Keamanan,RT Ganjar Pranowo dan siti Atikoh membesuk relawan Ganjar Mahfud yang dikeroyok dan dianiaya oleh oknum-oknum TNI batalyon 408.. Bu Atikoh pun tidak bisa menahan tangis saat mendengar cerita korban dianiaya scr brutal oleh oknum prajurit TNI.. https://t.co/UyESokuhxJ [RE Paltiwest]
2240,kapendam ivdipenogoro jelaskan kronologi pemukulan simpatisan ganjar di boyolali,Pertahanan dan Keamanan,Kapendam IV/Dipenogoro Jelaskan Kronologi Pemukulan Simpatisan Ganjar di Boyolali https://t.co/maRHTOQpFc
2241,benerbener kejutan di awal tahun khofifah resmi dukung prabowogibran semangat terus buat pemenangan #khofifahperkuat02,Politik,Bener-bener kejutan di awal tahun Khofifah resmi dukung Prabowo-Gibran. Semangat terus buat pemenangan #KhofifahPerkuat02 https://t.co/v9v1xrcGFK
2242,anies apresiasi jasa pendidik dg bebaskan pajak pbb buat guru dosen baik tetap maupun honorer program ini akan dilanjutkan #aminpeduliguru,Politik,"RT Anies apresiasi jasa pendidik dg bebaskan pajak PBB buat Guru, Dosen baik tetap maupun honorer &amp; program ini akan dilanjutkan.. #AMINPeduliGuru https://t.co/rwPauiSCVp [RE ekowboy2]"
2243,korban slamet andono bercerita kepada mas ganjar bahwa dirinya diseret dari jalan raya dibawa masuk ke markas batalyon boyolali kemudian di situ dipukuli lima oknum aparat wah kirain mereka cuma dianiaya di jalan raya karena pakai knalpot brong atau cuma dipukuli orang tapi kalau sudah diseret ke dalam markas dianiaya banyak orang apa benar ini hanya ekspresi kekesalan pada yg pake knalpot brong anakanak itu ditampar saja sama tentara krn pakai knalpot brong pasti sudah kapok ini diseret dianiaya banyak orang ckckck kejem banget,Pertahanan dan Keamanan,"RT Korban Slamet Andono bercerita kepada Mas Ganjar, bahwa dirinya diseret dari jalan raya dibawa masuk ke Markas Batalyon 408 Boyolali kemudian di situ dipukuli lima oknum aparat... Wah, kirain mereka cuma dianiaya di jalan raya, karena pakai knalpot brong, atau cuma dipukuli 1 orang... ...tapi kalau sudah diseret ke dalam markas, dianiaya banyak orang, apa benar ini hanya ekspresi kekesalan pada yg pake knalpot brong? Anak-anak itu ditampar saja sama tentara krn pakai knalpot brong, pasti sudah kapok. Ini diseret, dianiaya banyak orang, ck..ck..ck.. kejem banget... [RE GunRomli]"
2244,anies bansos diberikan ikut kalender kebutuhan rakyat bukan kalender politik #newsupdate #update #news #text,Politik,"RT Anies: Bansos Diberikan Ikut Kalender Kebutuhan Rakyat, Bukan Kalender Politik #newsupdate #update #news #text https://t.co/idFfG0NyUH [RE kumparan]"
2245,dukungan masyarakat cilincing juga diberikan oleh warga lainnya yang bernama nining #indonesiasentris #indonesiahijau #02melanjutkan #anakmudaindonesiaemas prabowo subianto,Ekonomi,"Dukungan masyarakat Cilincing juga diberikan oleh warga lainnya, yang bernama Nining. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto"
2246,anies nothing to lose harus total war targetnya swing voters yang memang nonton debat ini,Politik,"RT @tEiyysn/jaJHMi+hFDFxbyuqIXmZh5ziRgX0iOS+bVU= Anies nothing to lose, harus total war, targetnya swing voters yang memang nonton debat ini. [RE meulia]"
2247,bersama ganjar mahfud indonesia juga bisa memproduksi sendiri alutsista alat pertama sistem pertahanan #ganjarmahfud2024 #ganjarmahfudm3nang #ganjarmahfudm3nangdebat #gpmmd3,Pertahanan dan Keamanan,"Bersama Ganjar Mahfud, Indonesia juga bisa memproduksi sendiri Alutsista ( Alat Pertama Sistem Pertahanan ) ÃƒÂ°Ã‚Å¸Ã‚Â¤Ã‚Å¸ÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚Â #GanjarMahfud2024 #GanjarMahfudM3nang #GanjarMahfudM3nangDebat #GPMMD3 https://t.co/VmlelLba6r"
2248,presiden jokowi ga tahu malu ga punya fatsum politik mestinya sbg presiden netral malah iklan kampanye di tv kaesang anak jokowi hr jd ketum psi gibran di dukung jd walikota malah pindah golkar sekeluarga jkw ga tahu malu pertontonkan langgar uu nepotisme kolusi napsu dinasty ipar anak mantu jd pejabat tinggi tanpa pengalaman dr bawah bansos blt dr negara rakyat bukan dr jokowi agar rakyat pilih anaknya dr keputusan mahkamah keluarga copot baliho panggil kades intimidasi pake bansos uu pemilu uu kpu dirubah dll curang terstruktur massive sistematis hrsnya diskualifikasi krn prabowo samsul ga punya prestasi jarang kampanye takut debat salah asam sulfat maka pake politik bagi uang kt nya ada u beli suara rakyat lonte paling murah rb sejam suara rakyat dibeli oleh rb tahun berkuasa merendahkan menghina suara rakyat kt bowo ambil uangnya pilih sesuai nurani bowo mengijinkan money politik gama tdk beli suara rakyat tp mengedukasi pilih ganjar mahfud sj pengalaman paling lama th lengkap tugiman asli satriopiningit wong jowo akhiran spt pres indonesia sblmnya soekarno soeharto sby jkwdo bukan keturunan tionghoa kristen bukan keturunan yaman dpr eksekutif yudikatif nasionalis agama ahli hukum mboten korup mboten ngapusi sdh terbukti teruji,Politik,RT PRESIDEN JOKOWI GA TAHU MALU GA PUNYA FATSUM POLITIK MESTINYA SBG PRESIDEN NETRAL E MALAH IKLAN KAMPANYE DI TV U @UhC7kiPYZzb0hb0f0LuVsESUd3L09wYKhGuTSE7vX2U= & @kkN6ZegtuC9apEwyezVJLuPKKCvcom+qhEwPncyQjL8= Kaesang anak jokowi 3 hr jd ketum PSI Gibran di dukung @roCq7Y+fdZeqoittWb9Illt1cvZV64R3VULY7dauVyw= jd walikota malah pindah GOlKAR sekeluarga JKW ga tahu malu pertontonkan langgar UU nepotisme kolusi u napsu dinasty Ipar anak mantu jd pejabat tinggi tanpa pengalaman dr bawah BANSOS BLT DR NEGARA U RAKYAT BUKAN DR JOKOWI AGAR RAKYAT PILIH ANAKNYA 02 DR KEPUTUSAN MAHKAMAH KELUARGA COPOT BALIHO PANGGIL KADES INTIMIDASI PAKE BANSOS UU PEMILU UU KPU DIRUBAH DLL CURANG TERSTRUKTUR MASSIVE SISTEMATIS HRSNYA DISKUALIFIKASI 02 @5b3Ry/ePYv+kak1Wdpn4jjE6/w52srlwEKPmB9kZSQY= @RJrNGXHvTfl2LqcDefiWWxdvEWzsbkiGSDiMl8cV+7U= @5kP6R9mKe3egHHldlNhjqEbcRsLnS5L+TMBIlCBeKGQ= @1Y88HkRXpWQayPO9MLsA3z2S658DxNTTqsMmfMM5wQM= @0DrytqTiKYkEHzZaGe9aNcSzmp4KhWS/P60Ty02sA+Q= KRN PRABOWO SAMSUL GA PUNYA PRESTASI JARANG KAMPANYE TAKUT DEBAT SALAH ASAM SULFAT MAKA PAKE POLITIK BAGI2 UANG KT NYA ADA 400 T U BELI SUARA RAKYAT LONTE PALING MURAH 200 RB SEJAM SUARA RAKYAT DIBELI OLEH 02 100 RB U 5 TAHUN BERKUASA 02 MERENDAHKAN MENGHINA SUARA RAKYAT KT BOWO AMBIL UANGNYA PILIH SESUAI NURANI bowo mengijinkan money politik? GAMA TDK BELI SUARA RAKYAT TP MENGEDUKASI PILIH 03 GANJAR MAHFUD SJ PENGALAMAN PALING LAMA 20 TH LENGKAP TUGIMAN ASLI SATRIOPININGIT WONG JOWO AKHIRAN 0 SPT PRES 2 INDONESIA SBLMNYA SOEKARNO SOEHARTO SBY JKWDO2 BUKAN KETURUNAN TIONGHOA KRISTEN BUKAN KETURUNAN YAMAN DPR EKSEKUTIF YUDIKATIF NASIONALIS AGAMA & AHLI HUKUM MBOTEN KORUP MBOTEN NGAPUSI SDH TERBUKTI TERUJI [RE Ganjar_Mahfud03]
2249,om nanti datang ke desak anies disini edisi buruh dan ojol klo mau disini bakal ramai para buruh buat mendesak soal kebijakan,Sosial Budaya,"@UY+fJF39qUNIVO5Wz+u+HPOwKHDaCCAGC80q/YP/UAI= @QkjGKzKunHuwbNxjnzz+supX5s81zbGcYRRRsaDumMI= Om nanti datang ke desak Anies disini edisi buruh dan ojol klo mau, disini bakal ramai para buruh buat mendesak soal kebijakan https://t.co/vUnnuEJesM"
2250,pasangan capres cawapres ganjar pranowo mahfud md siap gandeng petani indonesia dengan menambah kuota pupuk#ganjarmahfudrebound #ganjarpranowopilihanumat #jnk,Ekonomi,Pasangan Capres Cawapres 2024 Ganjar Pranowo Mahfud MD siap gandeng petani Indonesia dengan menambah kuota pupuk!#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/c9OyP2zzDt
2251,closing statement pak anies di acara kadin semalam januari mendapatkan standing applause meriah dari semua audiens calon presiden yang piawai disemua hal dan lapisan forum resmi blusukan pasar debat forum internasional sholawatan santri #aniesmuhaimin2024 #aminajadulu,Politik,RT Closing Statement pak Anies di acara KADIN semalam 11 Januari 2024 mendapatkan standing Applause meriah dari semua Audiens. Calon Presiden yang piawai disemua hal dan lapisan. Forum Resmi ÃƒÂ¢Ã‚Å“ Blusukan Pasar ÃƒÂ¢Ã‚Å“ Debat ÃƒÂ¢Ã‚Å“ Forum Internasional ÃƒÂ¢Ã‚Å“ Sholawatan santri ÃƒÂ¢Ã‚Å“ #AniesMuhaimin2024 #AMINAjaDulu [RE BangPino__]
2252,program ganjarmahfud memberantas kemiskinan dengan langkah nyata hapus utang para nelayan bukan hanya solusi ekonomitapi juga harapan baru bagi masa depan yang lebih cerah #ganjarmahfud2024 #ganjarmahfudm3nang #asalbukanprabowo jepang dishub #anisd,Ekonomi,"Program Ganjar-Mahfud memberantas kemiskinan dengan langkah nyata! Hapus utang para nelayan, bukan hanya solusi ekonomi,tapi juga harapan baru bagi masa depan yang lebih cerah @LEPEJR2EWwOgEVuYwI8ywAw25UHW2aubEEkhkmrg42M= @iuGt+9PJS2cY6KIAMnkYrefa5O5P8dTcMhz1OR6/a0Y= #GanjarMahfud2024 #GanjarMahfudM3nang #AsalBukanPrabowo Jepang Dishub #anisd https://t.co/I7HSbcGqPl"
2253,bowo rakyat berebut bingkisan anies rakyat berebut memberi bingkisan ada yg butuh rakyat untuk mencari kekuasaan ada pula yg butuh pemimpin untuk masa depan dan mensejahterakan kehidupan rakyat #aminajadulu #aniesmuhaimin2024,Politik,"RT Bowo : Rakyat Berebut Bingkisan ÃƒÂ¢Ã‚Å“ Anies : Rakyat Berebut Memberi Bingkisan ÃƒÂ¢Ã‚Å“ Ada yg butuh Rakyat untuk mencari kekuasaan, Ada pula yg butuh Pemimpin untuk masa depan dan mensejahterakan kehidupan rakyat. #AMINAjaDulu #AniesMuhaimin2024 https://t.co/iwtdiQkDLD [RE BangPino__]"
2254,aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi lalutapi setelah menyadari dan menganalisis bahwa dki dibawa kepimpinan pak anies tidak melibatkan kelompok islam yg menjadi alat kampanye pak anies aku terbuka bahwa sebenarnya tidak se ekstrem itu cont,Sosial Budaya,"RT aku minoritas dan mengakui sempat gedeg dgn apa yg terjadi 2017 lalu.tapi setelah menyadari dan menganalisis bahwa DKI dibawa kepimpinan pak Anies tidak melibatkan kelompok Islam yg menjadi alat kampanye pak Anies, aku terbuka bahwa sebenarnya tidak se ekstrem itu. (cont..) https://t.co/qljN230zz8 [RE UGM_FESS]"
2255,termasuk berbagi pakaian dan berjoget bersama mereka dengan iringan musik #indonesiasentris #indonesiahijau #02melanjutkan #anakmudaindonesiaemas prabowo subianto,Pertahanan dan Keamanan,termasuk berbagi pakaian dan berjoget bersama mereka dengan iringan musik. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto
2256,ketua tkn prabowogibran tetap optimis bahwa prabowogibran akan menang dalam satu putaran karena dukungan masyarakat yang terus bertambah #faktabaruprabowo,Politik,RT Ketua TKN Prabowo-Gibran tetap optimis bahwa Prabowo-Gibran akan menang dalam satu putaran karena dukungan masyarakat yang terus bertambah. #FaktaBaruPrabowo https://t.co/s6IoCZU8Q1 [RE Anggita_Naylin]
2257,statemen anies ini apa kurang eksplisit menjawab poin nomor republik ini dilahirkan tidak untuk mayoritas dan tidak untuk minoritas republik ini dilahirkan tidak untuk melindungi minoritas dan tidak untuk melindungi mayoritas republik ini dilahirkan untuk setiap anak bangsa,Ideologi,RT @vuI67KQIOP9stXRMG9zjEYERjiAV69pvARZYRyot3fM= Statemen Anies ini apa kurang eksplisit menjawab poin nomor 3? Republik ini dilahirkan tidak untuk mayoritas dan tidak untuk minoritas. Republik ini dilahirkan tidak untuk melindungi minoritas dan tidak untuk melindungi mayoritas. Republik ini dilahirkan untuk setiap anak bangsa. https://t.co/Z3foysB6Uz [RE alibasuki]
2258,sewaktu anies bersikap kritis ke kinerja pak prabowo dianggap engga sopan karena dianggap kurang menghormati orang tua giliran skrg gibran yg tengil dan sok kritis malah dianggap kritis dan keras apakah ini tidak standar ganda,Politik,"RT @tht3QWTRIhUzNWz/OeqIB+/qSIeDc1BreK4fF/jVf1g= Sewaktu anies bersikap kritis ke kinerja pak prabowo dianggap engga sopan karena dianggap kurang menghormati orang tua, giliran skrg gibran yg tengil dan sok kritis malah dianggap kritis dan keras. Apakah ini tidak standar ganda? ÃƒÂ°Ã‚Å¸Ã‚Â¤Ã‚Â­ [RE coldthem]"
2259,inisiatif prabowo mendorong ledakan kreativitas dan inovasi #indonesiakuatindonesiamaju,Politik,Inisiatif Prabowo mendorong ledakan kreativitas dan inovasi. #IndonesiaKuatIndonesiaMaju https://t.co/OO2P2NeEd7
2260,salut dengan temanteman ubah bareng yang sigap berpindah lokasi dalam waktu satu malam demi mewujudkan terlaksananya desak anies edisi pendidikan di yogyakarta dan kami bangga dengan temanteman yang hadir di desak anies mereka adalah anakanak muda yang memiliki semangat perubahan antusias berdiskusi soal pendidikan untuk perubahan indonesia ke depan adalagi yang mau undang kami untuk mewujudkan kebebasan berbicara #aminajadulu #desakanies #yogyakarta #jogja,Sosial Budaya,"RT Salut dengan teman-teman Ubah Bareng yang sigap berpindah lokasi dalam waktu satu malam, demi mewujudkan terlaksananya Desak Anies edisi Pendidikan di Yogyakarta. Dan kami bangga dengan teman-teman yang hadir di Desak Anies. Mereka adalah anak-anak muda yang memiliki semangat perubahan, antusias berdiskusi soal pendidikan untuk perubahan Indonesia ke depan. Adalagi yang mau undang kami untuk mewujudkan kebebasan berbicara? #AMINAjaDulu #DesakAnies #Yogyakarta #Jogja [RE aniesbaswedan]"
2261,ganjar pranowo memastikan bahwa pegawai publik terlibat dalam pelatihan etika antikorupsi#ganjarpranowopranowopilihanumat #ganjarmahfudrebound #jnk,Politik,Ganjar Pranowo memastikan bahwa pegawai publik terlibat dalam pelatihan etika anti-korupsi.#GanjarPranowoPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/VtwwYD9PwR
2262,prabowo mah kayak bocoran tumpukan es mending pilih mahfud md yang punya programprogram panas buat indonesia kita #ganjarpranowopilihanumat #jnk #ganjarmahfudrebound,Politik,"Prabowo mah kayak bocoran tumpukan es, mending pilih Mahfud MD yang punya program-program panas buat Indonesia kita. #GanjarPranowoPilihanUmat #JNK #GanjarMahfudRebound https://t.co/wF4v1j77Gw"
2263,clear ya gaes ya anies baswedan tidak punya hutang apapun ke prabowo termasuk hutang balas budi karna anies diajak bukan ajukan diri apalagi ngemis ngemis saat jadi gubernur dki jakarta,Politik,RT CLEAR YA GAES YA ANIES BASWEDAN TIDAK PUNYA HUTANG APAPUN KE PRABOWO TERMASUK HUTANG BALAS BUDI KARNA ANIES DIAJAK BUKAN AJUKAN DIRI APALAGI NGEMIS NGEMIS SAAT JADI GUBERNUR DKI JAKARTA https://t.co/urPO4GBjdG [RE Catatan_ali7]
2264,prabowo gibran unggul di semua basis sosio demografi pemilih baik itu gender usia etnis agama ormas islam pendidikan pekerjaan pendapatan kecuali etnis betawi dimana aniesimin yg unggul,Demografi,"RT Prabowo - Gibran unggul di semua basis sosio demografi pemilih baik itu Gender, Usia, Etnis, Agama &amp; ormas Islam, pendidikan, Pekerjaan &amp; Pendapatan kecuali Etnis betawi dimana Anies-Imin yg unggul https://t.co/qkI3YS7J6I [RE alextham878]"
2265,pak berkomitmen kaji ulang uu ciptaker disampaikan saat menghadiri acara desak anies yang dihadiri buruh dan ojek online ojol di jiexpo kemayoran jakarta senin #desakanies,Politik,"RT Pak @AY+wCKz7EthNAL6Oo2fxevs2sMPx2hyInZQ5g2aSRrE= berkomitmen kaji ulang UU Ciptaker, disampaikan saat menghadiri acara Desak Anies yang dihadiri buruh dan ojekÃƒâ€š onlineÃƒâ€š (ojol) di JIExpo Kemayoran, Jakarta, Senin (29/1/2024).Ãƒâ€š ÃƒÂ°Ã‚Å¸Ã‚â€˜Ã‚ÂÃƒÂ°Ã‚Å¸Ã‚ËœÃ‚Å ÃƒÂ°Ã‚Å¸Ã‚â€™Ã‚Â¯ #DesakAnies https://t.co/ot8CIs0IjD [RE marlina_idha]"
2266,gerakan jombang menggugat ajak generasi muda tolak prabowo lihat pemimpin dari rekam jejaknya,Politik,"RT Gerakan Jombang Menggugat, Ajak Generasi Muda Tolak Prabowo, Lihat Pemimpin dari Rekam Jejaknya https://t.co/7VDpGj96JP [RE OposisiCerdas]"
2267,janji yang direalisasi bahkan sebelum berkuasa oleh aniesmuhaimin ruang dialog dan diskusi dalam balutan kampanye politik [a thread],Politik,RT Janji yang direalisasi bahkan sebelum berkuasa oleh Anies-Muhaimin: Ruang dialog dan diskusi dalam balutan kampanye politik. [A Thread] https://t.co/we8Y7qUpyA [RE peterbrian_]
